/matches/2298392/liquid-vs-fnatic-pgl-season-1-finals,/team/5973/liquid,/player/2644/Hiko/player/7433/adreN/player/7687/nitr0/player/8522/FugLy/player/8738/EliGE
/matches/2298392/liquid-vs-fnatic-pgl-season-1-finals,/team/4991/fnatic,/player/3055/flusha/player/3849/JW/player/41/pronax/player/7528/KRIMZ/player/885/olofmeister
/matches/2298414/tsm-vs-virtuspro-pgl-season-1-finals,/team/5996/tsm,/player/2469/cajunb/player/429/karrigan/player/4954/Xyp9x/player/7398/dupreeh/player/7592/device
/matches/2298414/tsm-vs-virtuspro-pgl-season-1-finals,/team/5378/virtuspro,/player/161/TaZ/player/165/NEO/player/2553/Snax/player/317/pashaBiceps/player/5386/byali
/matches/2298413/fnatic-vs-virtuspro-pgl-season-1-finals,/team/4991/fnatic,/player/3055/flusha/player/3849/JW/player/41/pronax/player/7528/KRIMZ/player/885/olofmeister
/matches/2298413/fnatic-vs-virtuspro-pgl-season-1-finals,/team/5378/virtuspro,/player/161/TaZ/player/165/NEO/player/2553/Snax/player/317/pashaBiceps/player/5386/byali
/matches/2298336/fnatic-vs-tsm-pgl-season-1-finals,/team/4991/fnatic,/player/3055/flusha/player/3849/JW/player/41/pronax/player/7528/KRIMZ/player/885/olofmeister
/matches/2298336/fnatic-vs-tsm-pgl-season-1-finals,/team/5996/tsm,/player/2469/cajunb/player/429/karrigan/player/4954/Xyp9x/player/7398/dupreeh/player/7592/device
/matches/2298335/virtuspro-vs-liquid-pgl-season-1-finals,/team/5378/virtuspro,/player/161/TaZ/player/165/NEO/player/2553/Snax/player/317/pashaBiceps/player/5386/byali
/matches/2298335/virtuspro-vs-liquid-pgl-season-1-finals,/team/5973/liquid,/player/2644/Hiko/player/7433/adreN/player/7687/nitr0/player/8522/FugLy/player/8738/EliGE
/matches/2298393/virtuspro-vs-tsm-pgl-season-1-finals,/team/5378/virtuspro,/player/161/TaZ/player/165/NEO/player/2553/Snax/player/317/pashaBiceps/player/5386/byali
/matches/2298393/virtuspro-vs-tsm-pgl-season-1-finals,/team/5996/tsm,/player/2469/cajunb/player/429/karrigan/player/4954/Xyp9x/player/7398/dupreeh/player/7592/device
/matches/2298536/immunity-vs-virtuspro-crowns-counter-strike-invitational,/team/4791/immunity,/player/8084/SnypeR/player/8744/emagine/player/8745/Rickeh/player/8746/James/player/8771/USTILO
