2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,1.0,FaZe,remove,Cobblestone,1. FaZe removed Cobblestone
2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,2.0,OpTic,remove,Inferno,2. OpTic removed Inferno
2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,3.0,OpTic,remove,Nuke,3. OpTic removed Nuke
2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,4.0,FaZe,remove,Cache,4. FaZe removed Cache
2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,5.0,FaZe,remove,Overpass,5. FaZe removed Overpass
2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,6.0,OpTic,remove,Mirage,6. OpTic removed Mirage
2713,IEM Sydney 2017,2310254-faze-optic-iem-sydney-2017,28181.0,5/4/2017,1.0,7.0,,,Train,7. Train was left over
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,1.0,Chiefs,remove,Mirage,1. Chiefs removed Mirage
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,2.0,North,remove,Train,2. North removed Train
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,3.0,North,remove,Cache,3. North removed Cache
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,4.0,Chiefs,remove,Cobblestone,4. Chiefs removed Cobblestone
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,5.0,Chiefs,remove,Overpass,5. Chiefs removed Overpass
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,6.0,North,remove,Inferno,6. North removed Inferno
2713,IEM Sydney 2017,2310253-north-chiefs-iem-sydney-2017,28180.0,5/4/2017,1.0,7.0,,,Nuke,7. Nuke was left over
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,1.0,SK,remove,Nuke,1. SK removed Nuke
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,2.0,Astralis,remove,Mirage,2. Astralis removed Mirage
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,3.0,Astralis,remove,Cache,3. Astralis removed Cache
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,4.0,SK,remove,Train,4. SK removed Train
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,5.0,SK,remove,Overpass,5. SK removed Overpass
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,6.0,Astralis,remove,Cobblestone,6. Astralis removed Cobblestone
2713,IEM Sydney 2017,2310252-sk-astralis-iem-sydney-2017,28179.0,5/4/2017,1.0,7.0,,,Inferno,7. Inferno was left over
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,1.0,FaZe,remove,Cobblestone,1. FaZe removed Cobblestone
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,2.0,North,remove,Train,2. North removed Train
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,3.0,North,remove,Nuke,3. North removed Nuke
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,4.0,FaZe,remove,Overpass,4. FaZe removed Overpass
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,5.0,FaZe,remove,Mirage,5. FaZe removed Mirage
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,6.0,North,remove,Inferno,6. North removed Inferno
2713,IEM Sydney 2017,2310251-north-faze-iem-sydney-2017,28178.0,5/4/2017,1.0,7.0,,,Cache,7. Cache was left over
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,1.0,Chiefs,remove,Mirage,1. Chiefs removed Mirage
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,2.0,OpTic,remove,Cobblestone,2. OpTic removed Cobblestone
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,3.0,OpTic,remove,Inferno,3. OpTic removed Inferno
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,4.0,Chiefs,remove,Cache,4. Chiefs removed Cache
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,5.0,Chiefs,remove,Overpass,5. Chiefs removed Overpass
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,6.0,OpTic,remove,Nuke,6. OpTic removed Nuke
2713,IEM Sydney 2017,2310250-optic-chiefs-iem-sydney-2017,28177.0,5/4/2017,1.0,7.0,,,Train,7. Train was left over
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,1.0,ViCi,remove,Cache,1. ViCi removed Cache
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,2.0,Renegades,remove,Overpass,2. Renegades removed Overpass
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,3.0,Renegades,remove,Mirage,3. Renegades removed Mirage
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,4.0,ViCi,remove,Inferno,4. ViCi removed Inferno
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,5.0,ViCi,remove,Nuke,5. ViCi removed Nuke
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,6.0,Renegades,remove,Train,6. Renegades removed Train
2713,IEM Sydney 2017,2310249-vici-renegades-iem-sydney-2017,28176.0,5/4/2017,1.0,7.0,,,Cobblestone,7. Cobblestone was left over
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,1.0,Astralis,remove,Cache,1. Astralis removed Cache
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,2.0,FaZe,remove,Inferno,2. FaZe removed Inferno
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,3.0,FaZe,remove,Overpass,3. FaZe removed Overpass
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,4.0,Astralis,remove,Nuke,4. Astralis removed Nuke
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,5.0,Astralis,remove,Mirage,5. Astralis removed Mirage
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,6.0,FaZe,remove,Train,6. FaZe removed Train
2713,IEM Sydney 2017,2310245-faze-astralis-iem-sydney-2017,28116.0,5/3/2017,1.0,7.0,,,Cobblestone,7. Cobblestone was left over
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,1.0,Chiefs,remove,Mirage,1. Chiefs removed Mirage
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,2.0,Renegades,remove,Inferno,2. Renegades removed Inferno
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,3.0,Renegades,remove,Overpass,3. Renegades removed Overpass
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,4.0,Chiefs,remove,Cobblestone,4. Chiefs removed Cobblestone
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,5.0,Chiefs,remove,Cache,5. Chiefs removed Cache
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,6.0,Renegades,remove,Nuke,6. Renegades removed Nuke
2713,IEM Sydney 2017,2310243-chiefs-renegades-iem-sydney-2017,28114.0,5/3/2017,1.0,7.0,,,Train,7. Train was left over
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,1.0,North,remove,Train,1. North removed Train
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,2.0,SK,remove,Inferno,2. SK removed Inferno
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,3.0,SK,remove,Nuke,3. SK removed Nuke
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,4.0,North,remove,Cache,4. North removed Cache
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,5.0,North,remove,Mirage,5. North removed Mirage
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,6.0,SK,remove,Overpass,6. SK removed Overpass
2713,IEM Sydney 2017,2310244-sk-north-iem-sydney-2017,28113.0,5/3/2017,1.0,7.0,,,Cobblestone,7. Cobblestone was left over
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,1.0,ViCi,remove,Inferno,1. ViCi removed Inferno
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,2.0,OpTic,remove,Overpass,2. OpTic removed Overpass
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,3.0,OpTic,remove,Cobblestone,3. OpTic removed Cobblestone
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,4.0,ViCi,remove,Cache,4. ViCi removed Cache
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,5.0,ViCi,remove,Nuke,5. ViCi removed Nuke
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,6.0,OpTic,remove,Mirage,6. OpTic removed Mirage
2713,IEM Sydney 2017,2310242-vici-optic-iem-sydney-2017,28111.0,5/3/2017,1.0,7.0,,,Train,7. Train was left over
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,1.0,Renegades,remove,Inferno,1. Renegades removed Inferno
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,2.0,FaZe,remove,Cobblestone,2. FaZe removed Cobblestone
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,3.0,FaZe,remove,Cache,3. FaZe removed Cache
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,4.0,Renegades,remove,Nuke,4. Renegades removed Nuke
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,5.0,Renegades,remove,Overpass,5. Renegades removed Overpass
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,6.0,FaZe,remove,Train,6. FaZe removed Train
2713,IEM Sydney 2017,2310241-faze-renegades-iem-sydney-2017,28110.0,5/3/2017,1.0,7.0,,,Mirage,7. Mirage was left over
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,1.0,Astralis,remove,Cobblestone,1. Astralis removed Cobblestone
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,2.0,Chiefs,remove,Mirage,2. Chiefs removed Mirage
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,3.0,Chiefs,remove,Overpass,3. Chiefs removed Overpass
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,4.0,Astralis,remove,Cache,4. Astralis removed Cache
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,5.0,Astralis,remove,Train,5. Astralis removed Train
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,6.0,Chiefs,remove,Nuke,6. Chiefs removed Nuke
2713,IEM Sydney 2017,2310240-astralis-chiefs-iem-sydney-2017,28108.0,5/3/2017,1.0,7.0,,,Inferno,7. Inferno was left over
2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,1.0,ViCi,remove,Cache,1. ViCi removed Cache
2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,2.0,SK,remove,Nuke,2. SK removed Nuke
2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,3.0,SK,remove,Train,3. SK removed Train
2713,IEM Sydney 2017,2310239-sk-vici-iem-sydney-2017,28107.0,5/3/2017,1.0,4.0,ViCi,remove,Inferno,4. ViCi removed Inferno
