2301869-0,de_overpass,2285880676.0,128.0
2301869-1,de_cache,1323791646.0,128.0
2301870-0,de_cache,1323791646.0,128.0
2301870-1,de_mirage,2966862683.0,128.0
2301871-0,de_cache,1323791646.0,128.0
2301871-1,de_cbble,211399940.0,128.0
2301871-2,de_overpass,2285880676.0,128.0
2301878-0,de_inferno,3454318515.0,128.0
2301878-1,de_dust2,3406488821.0,128.0
2301879-0,de_mirage,2966862683.0,128.0
2301879-1,de_cache,1323791646.0,128.0
2301885-0,de_mirage,2966862683.0,128.0
2301885-1,de_overpass,2285880676.0,128.0
2301437-1,de_dust2,3406488821.0,128.0
2301438-0,de_mirage,2966862683.0,128.0
2301438-1,de_train,4074319541.0,128.0
2301439-0,de_cache,1323791646.0,128.0
2301439-1,de_dust2,3406488821.0,128.0
2301440-0,de_dust2,3406488821.0,128.0
2301440-1,de_cbble,211399940.0,128.0
2301440-2,de_mirage,2966862683.0,128.0
2301445-0,de_overpass,3965900419.0,128.0
2301445-1,de_train,4074319541.0,128.0
2301455-0,de_dust2,3406488821.0,128.0
2301455-1,de_train,4074319541.0,128.0
2301456-1,de_inferno,3454318515.0,128.0
2301456-2,de_mirage,2966862683.0,128.0
2301703-0,de_cbble,211399940.0,128.0
2301705-0,de_overpass,2285880676.0,128.0
2301725-0,de_dust2,3406488821.0,128.0
2301726-0,de_cbble,211399940.0,128.0
2301742-0,de_dust2,3406488821.0,128.0
2301742-2,de_cbble,211399940.0,128.0
2301751-0,de_overpass,2285880676.0,128.0
2301751-1,de_cache,1323791646.0,128.0
2301752-0,de_dust2,3406488821.0,128.0
2301762-0,de_cache,1323791646.0,128.0
2301763-1,de_dust2,3406488821.0,128.0
2303302-0,de_overpass,2285880676.0,128.0
2303303-0,de_dust2,3406488821.0,128.0
2303314-0,de_train,4074319541.0,128.0
2303315-0,de_dust2,3406488821.0,128.0
2303316-0,de_train,4074319541.0,128.0
2303317-0,de_train,4074319541.0,128.0
2303318-0,de_cbble,787242208.0,128.0
2303319-0,de_dust2,3406488821.0,128.0
2303359-0,de_cbble,787242208.0,128.0
2303360-0,de_dust2,3406488821.0,128.0
2303361-0,de_cbble,787242208.0,128.0
2303362-0,de_train,4074319541.0,128.0
2303363-0,de_cbble,787242208.0,128.0
2303364-0,de_train,4074319541.0,128.0
2303367-0,de_cbble,787242208.0,128.0
2303368-0,de_train,4074319541.0,128.0
2303370-0,de_cbble,787242208.0,128.0
2303370-1,de_mirage,1953099299.0,128.0
2303370-2,de_cache,152934076.0,128.0
2303372-0,de_overpass,2285880676.0,128.0
2303372-1,de_cache,152934076.0,128.0
2303372-2,de_mirage,1953099299.0,128.0
2303376-0,de_cbble,787242208.0,128.0
2303376-1,de_mirage,1953099299.0,128.0
2303378-0,de_cache,152934076.0,128.0
2303378-1,de_mirage,1953099299.0,128.0
2303384-0,de_overpass,2285880676.0,128.0
2303384-1,de_train,4074319541.0,128.0
2303385-0,de_mirage,1953099299.0,128.0
2303385-1,de_nuke,2437276733.0,128.0
2303386-0,de_train,4074319541.0,128.0
2303386-1,de_nuke,2437276733.0,128.0
2303386-2,de_cbble,787242208.0,128.0
2303387-0,de_train,4074319541.0,128.0
2303387-1,de_cache,152934076.0,128.0
2303389-0,de_cbble,787242208.0,128.0
2303389-1,de_nuke,2437276733.0,128.0
2303389-2,de_mirage,1953099299.0,128.0
2303393-0,de_cbble,787242208.0,128.0
2303393-1,de_cache,152934076.0,128.0
2303403-0,de_train,4074319541.0,128.0
2303403-1,de_cbble,787242208.0,128.0
2301044-0,de_cbble,211399940.0,128.0
2301045-0,de_dust2,3406488821.0,128.0
2301046-0,de_dust2,3406488821.0,128.0
2301047-0,de_inferno,3454318515.0,128.0
2301051-0,de_overpass,3965900419.0,128.0
2301053-0,de_train,4074319541.0,128.0
2301054-0,de_cache,3443643978.0,128.0
2301055-0,de_inferno,3454318515.0,128.0
2301056-0,de_cache,3443643978.0,128.0
2301064-0,de_inferno,3454318515.0,128.0
2301065-0,de_inferno,3454318515.0,128.0
2301067-0,de_mirage,2966862683.0,128.0
2301068-0,de_cache,1323791646.0,128.0
2301069-0,de_train,4074319541.0,128.0
2301070-0,de_cache,1323791646.0,128.0
2301070-1,de_overpass,3965900419.0,128.0
2301070-2,de_dust2,3406488821.0,128.0
2301085-0,de_cache,1323791646.0,128.0
2301086-1,de_cbble,211399940.0,128.0
2301086-2,de_train,4074319541.0,128.0
2301087-0,de_mirage,2966862683.0,128.0
2301087-1,de_cache,1323791646.0,128.0
2302057-0,de_mirage,2966862683.0,128.0
2302058-0,de_dust2,3406488821.0,128.0
2302059-0,de_train,4074319541.0,128.0
2302060-0,de_dust2,3406488821.0,128.0
2302061-0,de_mirage,2966862683.0,128.0
2302062-0,de_overpass,2285880676.0,128.0
2302063-0,de_train,4074319541.0,128.0
2302064-0,de_cbble,211399940.0,128.0
2302073-0,de_cbble,211399940.0,128.0
2302074-0,de_cache,1323791646.0,128.0
2302075-0,de_dust2,3406488821.0,128.0
2302076-0,de_train,4074319541.0,128.0
2302077-0,de_cache,1323791646.0,128.0
2302079-0,de_cache,1323791646.0,128.0
2302080-0,de_mirage,2966862683.0,128.0
2302091-0,de_cache,1323791646.0,128.0
2302091-1,de_inferno,3454318515.0,128.0
2302091-2,de_overpass,2285880676.0,128.0
2302093-0,de_overpass,2285880676.0,128.0
2302093-1,de_cache,1323791646.0,128.0
2302094-0,de_cache,1323791646.0,128.0
2302094-1,de_inferno,3454318515.0,128.0
2302094-2,de_train,4074319541.0,128.0
2302098-0,de_dust2,3406488821.0,128.0
2302098-1,de_inferno,3454318515.0,128.0
2302113-0,de_inferno,3454318515.0,128.0
2302113-1,de_mirage,2966862683.0,128.0
2302114-0,de_inferno,3454318515.0,128.0
2302114-1,de_mirage,2966862683.0,128.0
2302115-0,de_cache,1323791646.0,128.0
2302115-1,de_inferno,3454318515.0,128.0
2302115-2,de_mirage,2966862683.0,128.0
2302116-0,de_cache,1323791646.0,128.0
2302116-1,de_train,4074319541.0,128.0
2302127-0,de_dust2,3406488821.0,128.0
2302127-1,de_inferno,3454318515.0,128.0
2302128-0,de_cbble,211399940.0,128.0
2302128-1,de_train,4074319541.0,128.0
2302128-2,de_mirage,2966862683.0,128.0
2302129-0,de_dust2,3406488821.0,128.0
2302129-1,de_cbble,211399940.0,128.0
2303117-0,de_cbble,787242208.0,128.0
2303118-0,de_train,4074319541.0,128.0
2303119-0,de_cache,152934076.0,128.0
2303120-0,de_mirage,1953099299.0,128.0
2303122-0,de_overpass,2285880676.0,128.0
2303135-0,de_mirage,1953099299.0,128.0
2303135-1,de_cbble,787242208.0,128.0
2303138-0,de_nuke,2437276733.0,128.0
2303138-1,de_mirage,1953099299.0,128.0
2303141-0,de_cbble,787242208.0,128.0
2303141-1,de_overpass,2285880676.0,128.0
2303142-0,de_overpass,2285880676.0,128.0
2303142-1,de_cache,152934076.0,128.0
2303145-0,de_cache,152934076.0,128.0
2303145-1,de_overpass,2285880676.0,128.0
2303145-2,de_cbble,787242208.0,128.0
2303146-0,de_cache,152934076.0,128.0
2303146-1,de_mirage,1953099299.0,128.0
2303146-2,de_train,4074319541.0,128.0
2303147-0,de_cache,152934076.0,128.0
2303147-1,de_mirage,1953099299.0,128.0
2306899-0,de_mirage,1953099299.0,128.0
2306900-0,de_dust2,3406488821.0,128.0
2306901-0,de_train,4074319541.0,128.0
2306902-0,de_cbble,787242208.0,128.0
2306903-0,de_mirage,1953099299.0,128.0
2306904-0,de_cache,1903442639.0,128.0
2306905-0,de_train,4074319541.0,128.0
2306905-1,de_overpass,2285880676.0,128.0
2306905-2,de_nuke,2437276733.0,128.0
2306906-0,de_overpass,2285880676.0,128.0
2306906-1,de_dust2,3406488821.0,128.0
2306907-0,de_overpass,2285880676.0,128.0
2306907-1,de_cache,1903442639.0,128.0
2306907-2,de_mirage,1953099299.0,128.0
2306908-0,de_mirage,1953099299.0,128.0
2306908-1,de_cbble,787242208.0,128.0
2306908-2,de_dust2,3406488821.0,128.0
2306909-0,de_dust2,3406488821.0,128.0
2306909-1,de_mirage,1953099299.0,128.0
2306909-2,de_cbble,787242208.0,128.0
2306910-0,de_cbble,787242208.0,128.0
2306910-1,de_train,4074319541.0,128.0
2306910-2,de_overpass,2285880676.0,128.0
2306911-0,de_nuke,2437276733.0,128.0
2306911-1,de_cbble,787242208.0,128.0
2304732-0,de_cbble,787242208.0,128.0
2304733-0,de_train,4074319541.0,128.0
2304734-0,de_mirage,1953099299.0,128.0
2304735-0,de_dust2,3406488821.0,128.0
2304807-0,de_train,4074319541.0,128.0
2304808-0,de_cbble,787242208.0,128.0
2304808-1,de_cache,4167847735.0,128.0
2304810-0,de_train,4074319541.0,128.0
2304811-0,de_train,4074319541.0,128.0
2304811-1,de_cbble,787242208.0,128.0
2304811-2,de_mirage,1953099299.0,128.0
2304815-1,de_nuke,2437276733.0,128.0
2304815-2,de_cbble,787242208.0,128.0
2304816-0,de_mirage,1953099299.0,128.0
2304816-1,de_cbble,787242208.0,128.0
2304816-2,de_overpass,2285880676.0,128.0
2304823-0,de_nuke,2437276733.0,128.0
2304823-1,de_cache,4167847735.0,128.0
2304824-0,de_cache,4167847735.0,128.0
2304824-1,de_mirage,1953099299.0,128.0
2304824-2,de_dust2,3406488821.0,128.0
2304840-0,de_train,4074319541.0,128.0
2304840-1,de_cbble,787242208.0,128.0
2302609-0,de_inferno,3454318515.0,128.0
2302609-1,de_inferno,3454318515.0,128.0
2302610-0,de_dust2,3406488821.0,128.0
2302611-0,de_cbble,211399940.0,128.0
2302612-0,de_train,4074319541.0,128.0
2302613-0,de_train,4074319541.0,128.0
2302613-1,de_dust2,3406488821.0,128.0
2302613-2,de_overpass,2285880676.0,128.0
2302620-0,de_overpass,2285880676.0,128.0
2302620-1,de_inferno,3454318515.0,128.0
2302621-0,de_cache,2515589719.0,128.0
2302621-1,de_mirage,2494823213.0,128.0
2302622-0,de_inferno,3454318515.0,128.0
2302622-1,de_cache,2515589719.0,128.0
2302622-2,de_train,4074319541.0,128.0
2302623-0,de_overpass,2285880676.0,128.0
2302623-1,de_dust2,3406488821.0,128.0
2302623-2,de_cbble,211399940.0,128.0
2302648-0,de_overpass,2285880676.0,128.0
2302648-1,de_train,4074319541.0,128.0
2302648-2,de_cbble,211399940.0,128.0
2302648-3,de_dust2,3406488821.0,128.0
2302648-4,de_inferno,3454318515.0,128.0
2302767-0,de_dust2,3406488821.0,128.0
2302768-0,de_dust2,3406488821.0,128.0
2302769-0,de_train,4074319541.0,128.0
2302770-0,de_cache,2087624451.0,128.0
2302771-0,de_cbble,211399940.0,128.0
2302788-0,de_mirage,2494823213.0,128.0
2302789-0,de_train,4074319541.0,128.0
2302791-0,de_train,4074319541.0,128.0
2302792-0,de_train,4074319541.0,128.0
2302793-0,de_cbble,211399940.0,128.0
2302810-0,de_mirage,2494823213.0,128.0
2302810-1,de_nuke,1696063123.0,128.0
2302811-0,de_cbble,211399940.0,128.0
2302811-1,de_cache,2087624451.0,128.0
2302820-0,de_mirage,2494823213.0,128.0
2302882-0,de_cbble,211399940.0,128.0
2302883-0,de_train,4074319541.0,128.0
2302884-0,de_cache,2087624451.0,128.0
2302885-0,de_cbble,211399940.0,128.0
2302886-0,de_train,4074319541.0,128.0
2302887-0,de_dust2,3406488821.0,128.0
2302888-0,de_train,4074319541.0,128.0
2302889-0,de_nuke,1696063123.0,128.0
2302890-0,de_cbble,211399940.0,128.0
2302891-0,de_cache,2087624451.0,128.0
2302892-0,de_cbble,211399940.0,128.0
2302893-0,de_mirage,2494823213.0,128.0
2302911-0,de_cache,2087624451.0,128.0
2302911-1,de_train,4074319541.0,128.0
2302912-0,de_cbble,211399940.0,128.0
2302912-1,de_overpass,2285880676.0,128.0
2302912-2,de_train,4074319541.0,128.0
2302913-0,de_cache,2087624451.0,128.0
2302913-1,de_train,4074319541.0,128.0
2302976-0,de_cache,2087624451.0,128.0
2302977-0,de_train,4074319541.0,128.0
2302978-0,de_nuke,1696063123.0,128.0
2302979-0,de_overpass,2285880676.0,128.0
2302980-0,de_train,4074319541.0,128.0
2302981-0,de_dust2,3406488821.0,128.0
2302982-0,de_cbble,211399940.0,128.0
2302984-0,de_overpass,2285880676.0,128.0
2302986-0,de_train,4074319541.0,128.0
2302987-0,de_dust2,3406488821.0,128.0
2302988-0,de_train,4074319541.0,128.0
2303014-0,de_overpass,2285880676.0,128.0
2303014-1,de_cache,2087624451.0,128.0
2303015-0,de_train,4074319541.0,128.0
2303015-1,de_cbble,211399940.0,128.0
2303015-2,de_overpass,2285880676.0,128.0
2303027-0,de_mirage,2494823213.0,128.0
2303027-1,de_dust2,3406488821.0,128.0
2303027-2,de_overpass,2285880676.0,128.0
2303064-0,de_cache,2087624451.0,128.0
2303065-0,de_mirage,2494823213.0,128.0
2303066-0,de_cbble,211399940.0,128.0
2303067-0,de_mirage,2494823213.0,128.0
2303068-0,de_cbble,211399940.0,128.0
2303069-0,de_mirage,2494823213.0,128.0
2303070-0,de_cbble,211399940.0,128.0
2303071-0,de_train,4074319541.0,128.0
2303072-0,de_cbble,211399940.0,128.0
2303073-0,de_dust2,3406488821.0,128.0
2303074-0,de_mirage,2494823213.0,128.0
2303075-0,de_dust2,3406488821.0,128.0
2303108-0,de_cache,2087624451.0,128.0
2303108-1,de_mirage,2494823213.0,128.0
2303108-2,de_cbble,211399940.0,128.0
2303109-0,de_cache,2087624451.0,128.0
2303109-1,de_overpass,2285880676.0,128.0
2303116-0,de_cache,2087624451.0,128.0
2303116-1,de_cbble,211399940.0,128.0
2303150-0,de_train,4074319541.0,128.0
2303151-0,de_dust2,3406488821.0,128.0
2303152-0,de_train,4074319541.0,128.0
2303153-0,de_cbble,787242208.0,128.0
2303154-0,de_mirage,1953099299.0,128.0
2303155-0,de_cbble,787242208.0,128.0
2303156-0,de_cbble,787242208.0,128.0
2303157-0,de_train,4074319541.0,128.0
2303158-0,de_overpass,2285880676.0,128.0
2303159-0,de_train,4074319541.0,128.0
2303160-0,de_nuke,2437276733.0,128.0
2303161-0,de_train,4074319541.0,128.0
2303205-0,de_nuke,2437276733.0,128.0
2303205-1,de_overpass,2285880676.0,128.0
2303206-0,de_overpass,2285880676.0,128.0
2303206-1,de_cache,152934076.0,128.0
2303211-0,de_train,4074319541.0,128.0
2303211-1,de_mirage,1953099299.0,128.0
2303248-0,de_overpass,2285880676.0,128.0
2303249-0,de_cbble,787242208.0,128.0
2303250-0,de_dust2,3406488821.0,128.0
2303251-0,de_cbble,787242208.0,128.0
2303252-0,de_mirage,1953099299.0,128.0
2303254-0,de_train,4074319541.0,128.0
2303255-0,de_cbble,787242208.0,128.0
2303256-0,de_nuke,2437276733.0,128.0
2303257-0,de_train,4074319541.0,128.0
2303258-0,de_cache,152934076.0,128.0
2303259-0,de_train,4074319541.0,128.0
2303287-0,de_dust2,3406488821.0,128.0
2303287-1,de_cache,152934076.0,128.0
2303288-0,de_mirage,1953099299.0,128.0
2303288-1,de_cbble,787242208.0,128.0
2303301-0,de_train,4074319541.0,128.0
2303419-0,de_cbble,787242208.0,128.0
2303419-1,de_train,4074319541.0,128.0
2303420-0,de_dust2,3406488821.0,128.0
2303420-1,de_mirage,1953099299.0,128.0
2303421-0,de_dust2,3406488821.0,128.0
2303421-1,de_cache,152934076.0,128.0
2303421-2,de_overpass,2285880676.0,128.0
2303422-0,de_mirage,1953099299.0,128.0
2303422-1,de_cbble,787242208.0,128.0
2303422-2,de_dust2,3406488821.0,128.0
2303456-0,de_cbble,787242208.0,128.0
2303456-1,de_mirage,1953099299.0,128.0
2303461-0,de_train,4074319541.0,128.0
2303461-1,de_dust2,3406488821.0,128.0
2303461-2,de_cache,152934076.0,128.0
2303523-0,de_cbble,787242208.0,128.0
2303523-1,de_dust2,3406488821.0,128.0
2303524-0,de_overpass,2285880676.0,128.0
2303524-1,de_dust2,3406488821.0,128.0
2303525-0,de_mirage,1953099299.0,128.0
2303525-1,de_dust2,3406488821.0,128.0
2303526-0,de_dust2,3406488821.0,128.0
2303526-1,de_cbble,787242208.0,128.0
2303594-0,de_cbble,787242208.0,128.0
2303594-1,de_train,4074319541.0,128.0
2303595-0,de_train,4074319541.0,128.0
2303595-1,de_cache,4167847735.0,128.0
2303676-0,de_cbble,787242208.0,128.0
2303676-1,de_mirage,1953099299.0,128.0
2302432-0,de_train,4074319541.0,128.0
2302432-1,de_cbble,211399940.0,128.0
2302433-0,de_mirage,2494823213.0,128.0
2302433-2,de_overpass,2285880676.0,128.0
2302434-0,de_inferno,3454318515.0,128.0
2302434-1,de_mirage,2494823213.0,128.0
2302435-0,de_cbble,211399940.0,128.0
2302435-1,de_cache,1323791646.0,128.0
2302435-2,de_overpass,2285880676.0,128.0
2302436-0,de_overpass,2285880676.0,128.0
2302436-1,de_cache,1323791646.0,128.0
2302452-0,de_mirage,2494823213.0,128.0
2302452-1,de_train,4074319541.0,128.0
2302452-2,de_cbble,211399940.0,128.0
2302453-0,de_mirage,2494823213.0,128.0
2302453-1,de_cbble,211399940.0,128.0
2302454-0,de_mirage,2494823213.0,128.0
2302454-1,de_cbble,211399940.0,128.0
2302454-2,de_cache,1323791646.0,128.0
2302455-0,de_mirage,2494823213.0,128.0
2302455-1,de_inferno,3454318515.0,128.0
2302456-0,de_cbble,211399940.0,128.0
2302456-1,de_overpass,2285880676.0,128.0
2302460-0,de_dust2,3406488821.0,128.0
2302460-1,de_train,4074319541.0,128.0
2302460-5,de_mirage,2494823213.0,128.0
2302461-0,de_dust2,3406488821.0,128.0
2302461-2,de_cbble,211399940.0,128.0
2302466-0,de_cache,1323791646.0,128.0
2302466-1,de_dust2,3406488821.0,128.0
2302466-2,de_mirage,2494823213.0,128.0
2302466-3,de_cbble,211399940.0,128.0
2308756-0,de_inferno,1966908865.0,128.0
2308756-1,de_cbble,2718369684.0,128.0
2308757-0,de_overpass,1151705951.0,128.0
2308757-1,de_nuke,1085448152.0,128.0
2308758-0,de_mirage,2683197182.0,128.0
2308758-1,de_overpass,1151705951.0,128.0
2308759-0,de_train,2834104219.0,128.0
2308759-1,de_mirage,2683197182.0,128.0
2308759-2,de_cbble,988540422.0,128.0
2308760-0,de_train,2834104219.0,128.0
2308760-3,de_cbble,988540422.0,128.0
2308761-0,de_cache,1060854352.0,128.0
2308761-1,de_mirage,2683197182.0,128.0
2308867-0,de_cache,1060854352.0,128.0
2308867-3,de_cbble,988540422.0,128.0
2308867-4,de_mirage,2683197182.0,128.0
2308876-0,de_train,2834104219.0,128.0
2308876-1,de_cache,1060854352.0,128.0
2308877-0,de_cache,1060854352.0,128.0
2308877-1,de_nuke,679560331.0,128.0
2308878-0,de_mirage,2683197182.0,128.0
2308878-1,de_cache,1060854352.0,128.0
2302681-0,de_cache,2515589719.0,128.0
2302681-1,de_overpass,2285880676.0,128.0
2302682-0,de_mirage,2494823213.0,128.0
2302682-1,de_cache,2515589719.0,128.0
2302682-2,de_cbble,211399940.0,128.0
2302683-1,de_cache,2515589719.0,128.0
2302684-0,de_cbble,211399940.0,128.0
2302684-1,de_inferno,3454318515.0,128.0
2302685-0,de_overpass,2285880676.0,128.0
2302685-1,de_mirage,2494823213.0,128.0
2302685-2,de_train,4074319541.0,128.0
2302705-0,de_mirage,2494823213.0,128.0
2302705-1,de_cache,2087624451.0,128.0
2302707-0,de_train,4074319541.0,128.0
2302707-1,de_overpass,2285880676.0,128.0
2302707-2,de_cbble,211399940.0,128.0
2302708-0,de_train,4074319541.0,128.0
2302708-1,de_cache,2087624451.0,128.0
2302719-0,de_mirage,2494823213.0,128.0
2302719-1,de_cbble,211399940.0,128.0
2302719-2,de_overpass,2285880676.0,128.0
2302722-0,de_overpass,2285880676.0,128.0
2302722-1,de_mirage,2494823213.0,128.0
2302723-0,de_mirage,2494823213.0,128.0
2302723-1,de_dust2,3406488821.0,128.0
2302726-0,de_cbble,211399940.0,128.0
2302726-1,de_mirage,2494823213.0,128.0
2302744-0,de_overpass,2285880676.0,128.0
2302744-1,de_cbble,211399940.0,128.0
2302745-0,de_inferno,3454318515.0,128.0
2302745-1,de_train,4074319541.0,128.0
2302745-2,de_cbble,211399940.0,128.0
2305135-0,de_cbble,787242208.0,128.0
2305136-0,de_dust2,3406488821.0,128.0
2305137-0,de_train,4074319541.0,128.0
2305138-0,de_mirage,1953099299.0,128.0
2305192-0,de_train,4074319541.0,128.0
2305193-0,de_train,4074319541.0,128.0
2305194-0,de_train,4074319541.0,128.0
2305195-0,de_overpass,2285880676.0,128.0
