/events/2635/esl-one-cologne-2017,/matches/2312085/cloud9-vs-immortals-esl-one-cologne-2017,/download/demo/30036,2017-07-06T12:25:00,Cloud9,/team/5752/cloud9,Immortals,/team/7010/immortals
/events/2635/esl-one-cologne-2017,/matches/2312084/north-vs-heroic-esl-one-cologne-2017,/download/demo/30022,2017-07-06T10:55:00,North,/team/7533/north,Heroic,/team/7175/heroic
/events/2635/esl-one-cologne-2017,/matches/2312083/space-soldiers-vs-fnatic-esl-one-cologne-2017,/download/demo/30015,2017-07-06T10:00:00,Space Soldiers,/team/5929/space-soldiers,fnatic,/team/4991/fnatic
/events/2635/esl-one-cologne-2017,/matches/2312082/liquid-vs-optic-esl-one-cologne-2017,/download/demo/29994,2017-07-05T18:25:00,Liquid,/team/5973/liquid,OpTic,/team/6615/optic
/events/2635/esl-one-cologne-2017,/matches/2312081/nip-vs-mousesports-esl-one-cologne-2017,/download/demo/29990,2017-07-05T17:20:00,NiP,/team/4411/nip,mousesports,/team/4494/mousesports
/events/2635/esl-one-cologne-2017,/matches/2312080/fnatic-vs-faze-esl-one-cologne-2017,/download/demo/29989,2017-07-05T16:00:00,fnatic,/team/4991/fnatic,FaZe,/team/6667/faze
/events/2635/esl-one-cologne-2017,/matches/2312079/immortals-vs-g2-esl-one-cologne-2017,/download/demo/29986,2017-07-05T14:55:00,Immortals,/team/7010/immortals,G2,/team/5995/g2
/events/2635/esl-one-cologne-2017,/matches/2312078/north-vs-sk-esl-one-cologne-2017,/download/demo/29985,2017-07-05T13:45:00,North,/team/7533/north,SK,/team/6137/sk
/events/2635/esl-one-cologne-2017,/matches/2312077/space-soldiers-vs-natus-vincere-esl-one-cologne-2017,/download/demo/29984,2017-07-05T12:30:00,Space Soldiers,/team/5929/space-soldiers,Natus Vincere,/team/4608/natus-vincere
/events/2635/esl-one-cologne-2017,/matches/2312076/tyloo-vs-cloud9-esl-one-cologne-2017,/download/demo/29983,2017-07-05T11:20:00,TyLoo,/team/4863/tyloo,Cloud9,/team/5752/cloud9
/events/2635/esl-one-cologne-2017,/matches/2312075/heroic-vs-virtuspro-esl-one-cologne-2017,/download/demo/29982,2017-07-05T10:00:00,Heroic,/team/7175/heroic,Virtus.pro,/team/5378/virtuspro
/events/2635/esl-one-cologne-2017,/matches/2312073/g2-vs-nip-esl-one-cologne-2017,/download/demo/29966,2017-07-04T22:05:00,G2,/team/5995/g2,NiP,/team/4411/nip
/events/2635/esl-one-cologne-2017,/matches/2312074/immortals-vs-liquid-esl-one-cologne-2017,/download/demo/29965,2017-07-04T20:50:00,Immortals,/team/7010/immortals,Liquid,/team/5973/liquid
/events/2635/esl-one-cologne-2017,/matches/2312071/mousesports-vs-faze-esl-one-cologne-2017,/download/demo/29964,2017-07-04T20:55:00,mousesports,/team/4494/mousesports,FaZe,/team/6667/faze
/events/2635/esl-one-cologne-2017,/matches/2312069/cloud9-vs-natus-vincere-esl-one-cologne-2017,/download/demo/29968,2017-07-04T17:45:00,Cloud9,/team/5752/cloud9,Natus Vincere,/team/4608/natus-vincere
/events/2635/esl-one-cologne-2017,/matches/2312072/space-soldiers-vs-optic-esl-one-cologne-2017,/download/demo/29963,2017-07-04T19:00:00,Space Soldiers,/team/5929/space-soldiers,OpTic,/team/6615/optic
/events/2635/esl-one-cologne-2017,/matches/2312070/tyloo-vs-north-esl-one-cologne-2017,/download/demo/29962,2017-07-04T17:45:00,TyLoo,/team/4863/tyloo,North,/team/7533/north
/events/2635/esl-one-cologne-2017,/matches/2312067/sk-vs-virtuspro-esl-one-cologne-2017,/download/demo/29961,2017-07-04T16:35:00,SK,/team/6137/sk,Virtus.pro,/team/5378/virtuspro
/events/2635/esl-one-cologne-2017,/matches/2312068/fnatic-vs-heroic-esl-one-cologne-2017,/download/demo/29958,2017-07-04T16:35:00,fnatic,/team/4991/fnatic,Heroic,/team/7175/heroic
/events/2635/esl-one-cologne-2017,/matches/2312061/natus-vincere-vs-liquid-esl-one-cologne-2017,/download/demo/29973,2017-07-04T14:45:00,Natus Vincere,/team/4608/natus-vincere,Liquid,/team/5973/liquid
/events/2635/esl-one-cologne-2017,/matches/2312066/north-vs-optic-esl-one-cologne-2017,/download/demo/29956,2017-07-04T14:15:00,North,/team/7533/north,OpTic,/team/6615/optic
/events/2635/esl-one-cologne-2017,/matches/2312060/nip-vs-cloud9-esl-one-cologne-2017,/download/demo/29967,2017-07-04T12:45:00,NiP,/team/4411/nip,Cloud9,/team/5752/cloud9
/events/2635/esl-one-cologne-2017,/matches/2312065/tyloo-vs-g2-esl-one-cologne-2017,/download/demo/29954,2017-07-04T12:45:00,TyLoo,/team/4863/tyloo,G2,/team/5995/g2
/events/2635/esl-one-cologne-2017,/matches/2312058/immortals-vs-virtuspro-esl-one-cologne-2017,/download/demo/29960,2017-07-04T11:25:00,Immortals,/team/7010/immortals,Virtus.pro,/team/5378/virtuspro
