/events/2723/europe-minor-pgl-major-krakow-2017,06/18/2017,/team/5422/dignitas,0,3,5000
/events/2723/europe-minor-pgl-major-krakow-2017,06/18/2017,/team/5991/envyus,196,4,0
/events/2723/europe-minor-pgl-major-krakow-2017,06/18/2017,/team/4674/ldlc,0,5,0
/events/2723/europe-minor-pgl-major-krakow-2017,06/18/2017,/team/7990/ballistix,0,5,0
/events/2723/europe-minor-pgl-major-krakow-2017,06/18/2017,/team/6134/kinguin,0,7,0
/events/2723/europe-minor-pgl-major-krakow-2017,06/18/2017,/team/7331/igamecom,0,7,0
/events/2853/eleague-clash-for-cash,06/16/2017,/team/6665/astralis,780,1,250000
/events/2853/eleague-clash-for-cash,06/16/2017,/team/5378/virtuspro,285,2,0
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/5752/cloud9,219,1,30000
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/7010/immortals,234,2,15000
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/5974/clg,150,3,5000
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/6290/luminosity,0,4,0
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/4773/pain,0,5,0
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/6673/nrg,0,5,0
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/5005/complexity,0,7,0
/events/2722/americas-minor-pgl-major-krakow-2017,06/11/2017,/team/7557/misfits,77,7,0
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/6211/renegades,78,1,30000
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/4863/tyloo,0,2,15000
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/4791/immunity,0,3,5000
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/7660/flash,0,4,0
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/6248/themongolz,0,5,0
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/6774/signature,0,5,0
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/7576/7642,0,7,0
/events/2725/asia-minor-pgl-major-krakow-2017,06/04/2017,/team/7728/spotnet,0,7,0
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/5995/g2,408,1,225000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/7533/north,349,2,100000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/5973/liquid,115,3,60000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/6137/sk,653,3,60000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/4494/mousesports,175,5,45000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/5991/envyus,72,5,45000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/6615/optic,275,7,40000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/4991/fnatic,253,7,40000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/4608/natus-vincere,336,9,35000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/7010/immortals,194,9,35000
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/6673/nrg,0,11,32500
/events/2557/esl-pro-league-season-5-finals,06/04/2017,/team/5752/cloud9,215,11,32500
/events/2777/geforce-cup-2017,05/28/2017,/team/5929/space-soldiers,44,1,15000
/events/2777/geforce-cup-2017,05/28/2017,/team/7613/red-reserve,0,2,7000
/events/2777/geforce-cup-2017,05/28/2017,/team/6134/kinguin,0,3,4000
/events/2777/geforce-cup-2017,05/28/2017,/team/7454/gatekeepers,0,3,4000
/events/2777/geforce-cup-2017,05/28/2017,/team/5395/penta,99,5,0
/events/2777/geforce-cup-2017,05/28/2017,/team/7169/fnatic-academy,0,5,0
/events/2777/geforce-cup-2017,05/28/2017,/team/7397/outlaws,0,5,0
/events/2777/geforce-cup-2017,05/28/2017,/team/7701/imperial,0,5,0
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/5395/penta,53,1,18000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/7532/big,56,2,10000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/6301/splyce,0,3,5000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/6902/godsent,56,3,5000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/4773/pain,0,5,3000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/7212/dark-sided,0,5,3000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/7592/enigma6,0,7,3000
/events/2749/esea-season-24-global-challenge-mdl-global-finals,05/14/2017,/team/7801/ghost,0,7,3000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/5995/g2,354,1,50000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/5310/hellraisers,304,2,20000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/4494/mousesports,137,3,10000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/7557/misfits,0,3,10000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/4602/tricked,60,5,3000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/4608/natus-vincere,422,5,3000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/5991/envyus,66,7,2000
/events/2568/dreamhack-open-tours-2017,05/08/2017,/team/7175/heroic,208,7,2000
/events/2807/4gamers-csgo-masters,05/07/2017,/team/5929/space-soldiers,58,1,5948
/events/2807/4gamers-csgo-masters,05/07/2017,/team/4469/k1ck,0,2,2199
/events/2807/4gamers-csgo-masters,05/07/2017,/team/5524/alientech,0,3,1100
/events/2807/4gamers-csgo-masters,05/07/2017,/team/6964/exotic-island,0,3,1100
/events/2807/4gamers-csgo-masters,05/07/2017,/team/5944/egeneration,0,5,550
/events/2807/4gamers-csgo-masters,05/07/2017,/team/7379/ftw,0,6,550
/events/2713/iem-sydney-2017,05/07/2017,/team/6137/sk,526,1,100000
/events/2713/iem-sydney-2017,05/07/2017,/team/6667/faze,728,2,40000
/events/2713/iem-sydney-2017,05/07/2017,/team/6615/optic,247,3,20000
/events/2713/iem-sydney-2017,05/07/2017,/team/6665/astralis,947,3,20000
/events/2713/iem-sydney-2017,05/07/2017,/team/6010/chiefs,0,5,7500
/events/2713/iem-sydney-2017,05/07/2017,/team/6211/renegades,65,6,4750
/events/2713/iem-sydney-2017,05/07/2017,/team/7533/north,441,6,4750
/events/2713/iem-sydney-2017,05/07/2017,/team/7606/vici,0,8,3000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/6651/gambit,250,1,50000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/7010/immortals,293,2,20000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/5995/g2,279,3,10000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/7175/heroic,215,3,10000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/5310/hellraisers,288,5,3000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/5752/cloud9,219,5,3000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/5973/liquid,105,7,2000
/events/2567/dreamhack-open-austin-2017,04/30/2017,/team/6290/luminosity,45,7,2000
/events/2641/cs-summit-spring-2017,04/23/2017,/team/6137/sk,460,1,63750
/events/2641/cs-summit-spring-2017,04/23/2017,/team/6651/gambit,185,2,33750
/events/2641/cs-summit-spring-2017,04/23/2017,/team/6615/optic,152,3,19500
/events/2641/cs-summit-spring-2017,04/23/2017,/team/5752/cloud9,193,4,15000
/events/2641/cs-summit-spring-2017,04/23/2017,/team/4411/nip,222,5,5250
/events/2641/cs-summit-spring-2017,04/23/2017,/team/5973/liquid,71,5,5250
/events/2641/cs-summit-spring-2017,04/23/2017,/team/5991/envyus,0,7,3750
/events/2641/cs-summit-spring-2017,04/23/2017,/team/6902/godsent,60,7,3750
/events/2753/copenhagen-games-2017,04/15/2017,/team/6978/singularity,0,1,31866
/events/2753/copenhagen-games-2017,04/15/2017,/team/7378/dreamchasers,0,2,13810
/events/2753/copenhagen-games-2017,04/15/2017,/team/4602/tricked,0,3,5312
/events/2753/copenhagen-games-2017,04/15/2017,/team/7532/big,53,3,5312
/events/2753/copenhagen-games-2017,04/15/2017,/team/7331/igamecom,0,5,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/4688/epsilon,39,5,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/6673/nrg,39,5,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/7713/north-academy,0,5,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/4674/ldlc,0,9,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/7639/efuture,0,9,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/6842/plantronics,0,9,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/6896/pride,0,9,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/7169/fnatic-academy,43,13,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/6745/extatus,0,13,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/7666/defusekids,0,13,0
/events/2753/copenhagen-games-2017,04/15/2017,/team/7674/ambush,0,13,0
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/6667/faze,523,1,125000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/6665/astralis,1000,2,50000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/4608/natus-vincere,422,3,25000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/5310/hellraisers,175,3,25000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/4991/fnatic,237,5,10000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/5974/clg,66,5,10000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/7533/north,476,5,10000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/5995/g2,133,5,10000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/4411/nip,224,9,6000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/6137/sk,618,9,6000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/7010/immortals,343,9,6000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/6474/mvp-project,0,12,4000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/6651/gambit,248,12,4000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/5378/virtuspro,757,12,4000
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/4863/tyloo,0,15,2500
/events/2683/sl-i-league-starseries-season-3-finals,04/09/2017,/team/7716/uya,0,15,2500
/events/2160/china-cup-2017,03/19/2017,/team/4863/tyloo,38,1,58232
/events/2160/china-cup-2017,03/19/2017,/team/7169/fnatic-academy,0,2,21836
/events/2160/china-cup-2017,03/19/2017,/team/7567/boot-ds,0,3,11647
/events/2160/china-cup-2017,03/19/2017,/team/7092/5power,0,4,7279
/events/2160/china-cup-2017,03/19/2017,/team/6502/born-of-fire,0,5,0
/events/2160/china-cup-2017,03/19/2017,/team/7639/efuture,0,5,0
/events/2637/iem-katowice-2017,03/05/2017,/team/6665/astralis,930,1,104000
/events/2637/iem-katowice-2017,03/05/2017,/team/6667/faze,256,2,44000
/events/2637/iem-katowice-2017,03/05/2017,/team/7010/immortals,75,3,24000
/events/2637/iem-katowice-2017,03/05/2017,/team/7175/heroic,86,3,23000
/events/2637/iem-katowice-2017,03/05/2017,/team/4608/natus-vincere,392,5,13000
/events/2637/iem-katowice-2017,03/05/2017,/team/7533/north,470,5,13000
/events/2637/iem-katowice-2017,03/05/2017,/team/4991/fnatic,216,7,7000
/events/2637/iem-katowice-2017,03/05/2017,/team/5378/virtuspro,915,7,7000
/events/2637/iem-katowice-2017,03/05/2017,/team/4411/nip,288,9,4000
/events/2637/iem-katowice-2017,03/05/2017,/team/5752/cloud9,215,9,5000
/events/2637/iem-katowice-2017,03/05/2017,/team/6137/sk,776,11,4000
