/team/7018/darkpassage,darkpassage,/player/14067/KEY/player/14068/SARANOSTRA/player/14069/bishop/player/14070/hatex/player/14071/XANATOS
/team/5988/flipsid3,flipsid3,/player/3347/seized/player/338/markeloff/player/472/B1ad3/player/7403/WorldEdit/player/7796/wayLander
/team/7425/divizon,divizon,/player/12010/P4TriCK/player/12708/rigoN/player/7508/alexRr/player/8117/LyGHT/player/8212/ScrunK
/team/7010/immortals,immortals,
/team/6353/mith,mith,/player/12546/AlicPond/player/13525/SKYdrake/player/14026/Myste2y/player/14027/EthAnlele/player/9601/JinNy
/team/7674/ambush,ambush,
/team/6762/bpro,bpro,/player/10697/blocker/player/12126/poiz0n/player/13991/VNko/player/13992/Zix/player/15369/REDSTAR
/team/6651/gambit,gambit,/player/10052/fitch/player/334/AdreN/player/735/Dosia/player/8528/HObbit/player/964/mou
/team/7491/jyp,jyp,/player/11143/pzK%21D/player/12514/ZesBeeW/player/12515/Egoist/player/8949/xevR/player/9386/KunaS
/team/6386/winterfox,winterfox,
/team/7338/maaischguet,maaischguet,
/team/7701/imperial,imperial,
/team/6902/godsent,godsent,
/team/4991/fnatic,fnatic,/player/11110/Golden/player/3055/flusha/player/3849/JW/player/7528/KRIMZ/player/9261/Lekr0
/team/6457/nexus-storm,nexus storm,
/team/7086/energy-pacemaker,energy pacemaker,
/team/5378/virtuspro,virtus.pro,/player/161/TaZ/player/165/NEO/player/2553/Snax/player/317/pashaBiceps/player/5386/byali
/team/5995/g2,g2,/player/1225/shox/player/7167/kennyS/player/7168/NBK-/player/7322/apEX/player/8374/bodyy
/team/7324/enzo,enzo,
/team/4894/aligon,aligon,
/team/6504/allgamers,allgamers,
/team/4869/ence,ence,
/team/7104/rush,rush,
/team/7251/5frags,5frags,/player/11889/Warden/player/12417/Feagleyy/player/13914/Whiskas/player/14174/hek/player/3422/ayriks
/team/7616/french-canadians,french canadians,/player/11231/Subroza/player/11438/PLAYER1/player/12710/gMd/player/12859/REOVA/player/9661/effys
/team/6334/games-academy,games academy,
/team/4484/paranoia,paranoia,
/team/6896/pride,pride,/player/15300/ToM223/player/2826/MINISE/player/5385/Luz/player/8242/reatz/player/8324/morelz
/team/4548/cph-wolves,cph wolves,
/team/6947/teamone,teamone,/player/10563/caike/player/10818/iDk/player/11163/trk/player/2529/Maluk3/player/2532/mch
/team/4494/mousesports,mousesports,/player/11816/ropz/player/2730/chrisJ/player/5479/suNny/player/6904/STYKO/player/798/oskar
/team/5596/platinium,platinium,
/team/5310/hellraisers,hellraisers,/player/10449/ISSAA/player/339/ANGE1/player/7910/FejtZ/player/8574/woxic/player/8716/DeadFox
/team/5524/alientech,alientech,/player/4005/Pizituh/player/8998/JUST/player/8999/zlynx/player/9001/ZELIN/player/9416/obj
/team/7169/fnatic-academy,fnatic academy,
/team/6773/vgcyberzen,vg.cyberzen,
/team/6743/a-la-mix,a la mix,
/team/4674/ldlc,ldlc,/player/7166/Ex6TenZ/player/7982/to1nou/player/8184/ALEX/player/823/Maniac/player/8569/DEVIL
/team/6865/escape,escape,
/team/5996/tsm,tsm,
/team/7231/invictus,invictus,
/team/7155/pnda,pnda,
/team/7639/efuture,efuture,
/team/6010/chiefs,chiefs,/player/10163/pecks/player/11139/aliStair/player/11140/INS/player/11485/malta/player/9108/tucks
/team/6375/vexed,vexed,/player/12157/EMYOR/player/12159/Gauthierlelelele/player/7420/NpK/player/7813/Roombang/player/7833/KQLY
/team/4803/ination,ination,
/team/5195/planetkey,planetkey,/player/11310/pulzG/player/7232/r0bs3n/player/7300/jenson/player/8106/J0hnny/player/8417/am0
/team/6774/signature,signature,/player/10663/RoLEX/player/10763/CigaretteS/player/12564/Geniuss/player/14596/Reality/player/9289/qqGOD
/team/6282/south-africa,south africa,
/team/7092/5power,5power,/player/10870/kabal/player/11574/xiaosaGe/player/13238/PTC/player/2292/forget/player/9521/dobu
/team/7613/red-reserve,red reserve,/player/10463/B%C3%A5%C3%A5ten/player/12572/djL/player/9277/FREDDyFROG/player/9279/Relaxa/player/9811/PlesseN
/team/6842/plantronics,plantronics,
/team/4773/pain,pain,
/team/4863/tyloo,tyloo,/player/2131/bondik/player/5187/Mo/player/7026/DD/player/7131/BnTeT/player/8605/somebody
/team/6715/mineski,mineski,/player/10668/GII/player/10770/Hannibal/player/10771/DubsteP/player/11433/Retrac/player/9464/dispenser
/team/7187/nexus,nexus,/player/10692/iGm/player/1206/BTN/player/4726/jaxi/player/9060/nJ/player/9626/XELLOW
/team/7668/wasd,wasd,/player/10054/ViztA/player/1038/bitchiR/player/3373/Gaborik/player/3401/sperr/player/566/Dodz
/team/5944/egeneration,egeneration,
/team/4469/k1ck,k1ck,/player/10067/million/player/7327/vts/player/8286/dixon/player/9788/SOULZOR/player/9789/syon
/team/4559/millenium,millenium,
/team/6199/wyvern,wyvern,
/team/7865/havu,havu,/player/11283/ottoNd/player/11916/sergej/player/7537/xartE/player/971/KHRN/player/9816/Aleksib
/team/4865/new4,new4,/player/10178/jackhan/player/10885/Mr.six/player/11161/Drea3er/player/11358/0i/player/177/Jewelry
/team/4501/alternate-attax,alternate attax,/player/10367/ecfN/player/5796/tiziaN/player/7266/syrsoN/player/7415/HUNDEN/player/8800/stfN
/team/6211/renegades,renegades,/player/4679/jks/player/8082/AZR/player/8520/NAF/player/8771/USTILO/player/9069/Nifty
/team/7168/crowns,crowns,
/team/6615/optic,optic,/player/695/allu/player/7148/friberg/player/8370/mixwell/player/8994/HS/player/9032/Magisk
/team/6191/enemy,enemy,
/team/7454/gatekeepers,gatekeepers,/player/13560/jolietoG/player/15406/mikki/player/9272/Philip/player/9275/NiTo/player/9872/fletch
/team/6292/conquest,conquest,
/team/7145/tengri,tengri,/player/11842/Ramz1k/player/11941/hippo/player/11943/flomaster/player/7983/sonic/player/9445/SNk
/team/4791/immunity,immunity,
/team/8225/goldenmix,goldenmix,/player/11385/YanLi/player/12192/hRRR/player/12202/BigggD/player/671/cedrik/player/7082/EygisK
/team/7892/eclipse,eclipse,/player/10168/bottle/player/10186/ayaya/player/11576/shuadapai/player/12958/AE/player/2284/ryk
/team/5680/athletico,athletico,/player/10587/InfrequeNt/player/11844/flickz/player/11847/Texta/player/12080/Sync/player/8770/MoeycQ
/team/7244/k23,k23,
/team/7339/kpi,kpi,/player/10852/shhhack/player/10853/EMENK/player/14417/exerz/player/2130/xikii/player/356/arki
/team/7248/gex,gex,/player/11405/ReFlex/player/11408/RApTOR/player/11409/RobbeR/player/12183/FaRsh1d/player/12184/RaSHNeSS
/team/6242/clg-red,clg red,/player/14400/refinnej/player/14401/Emy/player/1944/bENITA/player/1947/potter/player/8633/di%5E
/team/5422/dignitas,dignitas,
/team/4688/epsilon,epsilon,/player/13296/kevzy/player/13297/ZINKEN/player/44/BARBARR/player/9763/Jayzwalkingz/player/9854/Ericip
/team/5991/envyus,envyus,/player/147/SIXER/player/7169/RpK/player/7390/ScreaM/player/7429/Happy/player/9545/xms
/team/5284/titan,titan,
/team/7020/spirit,spirit,/player/8124/DavCost/player/8125/Dima/player/8410/arch/player/9081/S0tF1k/player/9083/COLDYY1
/team/5906/torqued,torqued,/player/12713/floppy/player/1925/a2z/player/7253/steel/player/7348/tck/player/9065/4sh0t
/team/7153/dreamrar,dreamrar,
/team/6548/-,?,
/team/8120/avangar,avangar,/player/11942/Busterjkee/player/12161/KrizzeN/player/13239/Qikert/player/13776/Jame/player/13780/dimasick
/team/7592/enigma6,enigma6,
/team/6832/iwku,iwku,
/team/4468/x6tence,x6tence,/player/14120/HugoXD/player/14218/Plopski/player/322/FlipiN/player/329/Kairi/player/7388/SOKER
/team/6635/efuture,efuture,
/team/7820/goodjob,goodjob,/player/13976/boX/player/13977/fnyekes/player/13978/Coffee/player/13979/Desshustle/player/13980/lollipop21k
/team/6959/mk,mk,
/team/5752/cloud9,cloud9,/player/7440/Skadoodle/player/7805/RUSH/player/8523/tarik/player/8735/autimatic/player/8797/Stewie2K
/team/5929/space-soldiers,space soldiers,/player/150/MAJ3R/player/7938/XANTARES/player/8575/Calyx/player/9353/paz/player/9857/ngiN
/team/7124/passions,passions,/player/10655/xajdish/player/10784/RuStY/player/13666/Brollan/player/646/kalle/player/9766/hampus
/team/7229/rebellion,rebellion,/player/10406/Rap/player/12228/shouta/player/14881/Poppy/player/14882/Iris/player/8955/J0hnnyP
/team/7230/gogomyteam,gogomyteam,
/team/7326/k1ck-oldschool,k1ck oldschool,
/team/6665/astralis,astralis,/player/4954/Xyp9x/player/7398/dupreeh/player/7412/gla1ve/player/7592/device/player/8394/Kjaerbye
/team/6372/csgl,csgl,
/team/6621/g3x,g3x,
/team/6206/colombia,colombia,
/team/7028/lgr,lgr,
/team/7039/archangels,archangels,
/team/6471/yp,yp,
/team/7716/uya,uya,/player/10721/M0N3Y/player/11575/LwJ/player/11594/Qin/player/15419/Viva/player/4706/babyface
/team/7212/dark-sided,dark sided,/player/12084/goa/player/12586/JDK/player/12591/sterling/player/12593/J1rah/player/14294/HaZR
/team/7349/overcome,overcome,
/team/7397/outlaws,outlaws,
/team/7337/dank-deaglez,dank deaglez,/player/12446/DiskarN/player/12447/LunarStorm/player/12448/Nylonstrumpa/player/12449/L0ner/player/12450/Tr%C3%B6tter
/team/6667/faze,faze,/player/2757/GuardiaN/player/3741/NiKo/player/429/karrigan/player/8183/rain/player/885/olofmeister
/team/7375/sector-one,sector one,
/team/5144/ukraine,ukraine,
/team/5435/gbots,gbots,/player/10321/HUMANZ/player/15743/thinkii/player/9327/v1NCHENSO7/player/9330/Zorrele/player/9716/kanarito
/team/8500/ardeont-academy,ardeont academy,/player/12314/stax/player/12433/Lakia/player/12438/PKC/player/14307/sucke/player/15078/Blame
/team/4477/publiclirse,publiclir.se,
/team/6745/extatus,extatus,/player/7749/queztone/player/8488/ZEDKO/player/9358/DEV7L/player/9960/frozen/player/9961/MonttY
/team/6302/worst-players,worst players,
/team/5973/liquid,liquid,/player/10394/Twistzz/player/7382/steel/player/7687/nitr0/player/8346/jdm64/player/8738/EliGE
/team/6132/method,method,
/team/5158/bravado,bravado,/player/10611/Fadey/player/11630/JT/player/7993/Detrony/player/8446/ELUSIVE/player/8711/Sonic
/team/6248/themongolz,themongolz,/player/8622/Zilkenberg/player/9243/maaRaa/player/9245/Tsogoo/player/9247/Machinegun/player/9736/ncl
/team/7268/russia,.russia,
/team/6807/alpha,alpha,
/team/7336/esportslab-black,esportslab black,
/team/6669/binary-dragons,binary dragons,
/team/7660/flash,flash,/player/7028/fancy1/player/8552/AttackeR/player/8599/Karsa/player/8950/kaze/player/8957/LOVEYY
/team/5258/nxl,nxl,
/team/8008/grayhound,grayhound,/player/11141/erkaSt/player/12876/Dickstacy/player/9115/dexter/player/9636/BURNRUOk/player/9686/Gratisfaction
/team/7334/firenation,firenation,
/team/5956/quetzal,quetzal,/player/10699/Simple/player/10700/sunny/player/12331/Destr0/player/14554/dieser/player/14555/yoloking
/team/6736/selfless,selfless,
