2727,ECS Season 3 NA Promotion,0,0,0,0
2737,DreamHack Open Austin 2017 North America Open Qualifier,0,0,0,0
2735,DreamHack Open Austin 2017 Europe Open Qualifier,0,0,1,0
2747,IEM Sydney 2017 China and Mongolia Qualifier,0,0,1,0
2741,Legend Series #1,0,0,0,0
2730,Hellcase Cup 3 Closed Qualifier,0,0,0,0
2733,Binary Dragons Cup 5,0,0,0,0
2734,ESL UK Premiership Spring 2017 Finals,0,0,0,0
2160,China Cup 2017,0,0,1,0
2714,SP Gaming Tournament #2,0,0,0,0
2719,Stream.me Gauntlet: CIS vs EU #2,0,0,0,0
2680,Esports Arena Showdown IV,0,0,0,0
2718,Let's Play Spring,0,0,0,0
2709, WPGI Womens Esports League,0,0,0,0
2717,eSportsArcadeTV Cup #2,0,0,0,0
2712,Liga PRO Alienware GamersClub #1,0,0,0,0
2711,Razer Rising Stars South-East Asian League,0,0,0,0
2553,ZEN Esports Network League Season 1,0,0,0,0
2708,LOG Cup #2 2017,0,0,0,0
2710,Binary Dragons Cup 4,0,0,0,0
2707,Epsilan 14,0,0,1,0
2706,LanTrek 2017,0,0,1,0
2662,Intel Challenge Katowice 2017,0,1,0,1
2704,Mettlestate Exhibition Match,0,0,0,0
2637,IEM Katowice 2017,0,0,1,1
2703,ECS Season 3 NA Development League,0,0,1,0
2702,ECS Season 3 EU Development League,0,0,1,0
2674,ESL Australia & NZ Championship Season 3,0,0,0,0
2693,ECS Season 3 NA Development League Open Qualifier #2,0,0,0,0
2701,ENTiTY Winter LAN 2017,0,0,0,0
2691,ECS Season 3 EU Development League Open Qualifier #2,0,0,1,0
2696,ZEN Esports Network Last Chance Qualifier,0,0,0,0
2660,SL i-League Season 3 China Qualifier,0,0,1,0
2698,Dust2.dk eOddset Masters #7,0,0,0,0
2694,Stream.me Gauntlet: CIS vs EU,0,0,0,0
2692,ECS Season 3 NA Development League Open Qualifier #1,0,0,0,0
2695,epic20,0,0,0,0
2690,ECS Season 3 EU Development League Open Qualifier #1,0,0,1,0
2676,ESL Australia & NZ Championship Season 3 Closed Qualifier,0,0,0,0
2541,DreamHack Masters Las Vegas 2017,0,0,1,1
2688,SL i-League Season 3 North America Qualifier,0,0,1,0
2689,Pasino Gaming Days 2017 by LanEx,0,0,0,0
2687,SL i-League Season 3 Europe Qualifier,0,0,1,0
2686,King of Nordic Season 6,0,0,0,0
2685,Binary Dragons Cup 3,0,0,0,0
2682,Liga PRO GamersClub - JAN/17,0,0,0,0
2639,ESL Pro League Season 5 North America,0,0,1,0
2638,ESL Pro League Season 5 Europe,0,0,1,0
2659,Hellcase Cup 2,0,0,1,0
2672,ESEA Premier Season 24 Europe,0,0,1,0
2677,F5 BIG LAN CUP,0,0,0,0
2658,Acer CyberGamer Premier League Autumn 2017,0,0,0,0
2678,Esports Arena Showdown III,0,0,0,0
2657,IEM Katowice 2017 NA Closed Qualifier,0,0,1,0
2655,IEM Katowice 2017 EU Closed Qualifier,0,0,1,0
2649,Assembly Winter 2017,0,0,1,0
2654,IEM Katowice 2017 EU Open Qualifier 2,0,0,1,0
2673,ESEA Premier Season 24 North America,0,0,0,0
2669,ZEN Esports Network East-Asia Qualifier,0,0,0,0
2671,iGame.com Winter Invitational,0,0,1,0
2670,LOG Cup #1 2017,0,0,0,0
2667,Hellcase Cup 2 Closed Qualifier,0,0,0,0
2666,Dust2.dk Masters #2,0,0,0,0
2665,CEVO Main Season 11 North America,0,0,0,0
2664,CEVO Main Season 11 Europe,0,0,0,0
2661,The Shootout Season 3,0,0,0,0
2471,ELEAGUE Major 2017,0,0,1,1
2656,IEM Katowice 2017 NA Open Qualifier,0,0,0,0
2643,ESL Pro League Season 4 Europe Relegation,0,0,1,0
2644,ESL Pro League Season 4 North America Relegation,0,0,0,0
2653,IEM Katowice 2017 EU Open Qualifier 1,0,0,1,0
2652,SL i-League S3 China Wild Card Qualifier,0,0,0,0
2650,Fragadelphia 10,0,0,0,0
2651,Tuddinn LAN 1 | 2017,0,0,0,0
2648,DreamHack Masters Las Vegas 2017 North America Closed Qualifier,0,0,1,0
2627,ZEN Esports Network Offline Qualifier,0,0,0,0
2566,DreamHack ASTRO Open Leipzig 2017,0,0,1,0
2647,Acer CyberGamer Premier League Autumn 2017 FFYI Qualifier,0,0,0,0
2564,WESG 2016 World Finals,0,0,1,1
2645,Dolphin CS Shoot 'Em Up 2,0,0,0,0
2646,Liga PRO GamersClub - DEC/16,0,0,0,0
2633,DreamHack Masters Las Vegas 2017 Europe Closed Qualifier,0,0,1,0
2609,STARRYGAME CIS,0,0,0,0
2538,ESEA Season 23 Global Challenge,0,0,1,0
2640,ESEA Premier Season 23 North America Finals,0,0,0,0
2634,ESEA Premier Season 23 Europe Finals,0,0,1,0
2642,ASUS ROG Community Challenge Grand Finals,0,0,0,0
2632,China-Korea e-Sports Competition,0,0,1,0
2629,Hellcase Cup 1,0,0,0,0
2631,The Masters 2017 -  Amateurs,0,0,0,0
2630,HLTV Xmas Cup 2016,0,0,1,0
2626,ESL Major Winter 2016 Spain,0,0,0,0
2611,LVP Season 11 Division de Honor Finals,0,0,0,0
2624,RoG Finals 11,0,0,0,0
2625,ZEN League Open Qualifier,0,0,0,0
2613,China Top 2016,0,0,1,0
2623,Dust2.dk Masters #1,0,0,0,0
2472,ELEAGUE Major Main Qualifier,0,0,1,1
2622,Liga PRO GamersClub - NOV/16,0,0,0,0
2617,99Damage League Season 4,0,0,1,0
2621,Game Smash Uruguay 2016,0,0,0,0
2618,ESL National Championship France Winter 2016,0,0,1,0
2614,ESL India Premiership 2016 Masters,0,0,0,0
2620,interLAN Vol. 6,0,0,0,0
2615,CyberGamer Intermediate Season 9 Finals,0,0,0,0
2619,DreamHack Masters Las Vegas 2017 Europe Open Qualifier,0,0,1,0
2612,AdriaMasters by PVPRO.com Finals,0,0,0,0
2593,UK Masters Season 2 Finals,0,0,0,0
2367,ECS Season 2 Finals,0,0,1,1
2599,WCA 2016 Finals,0,0,1,0
2616,BREKAN LatAm North League #1,0,0,0,0
2610,AlienTech CS:GO League Season II Finals,0,0,0,0
2608,eSportsArcadeTV Cup,0,0,1,0
2607,AdriaMasters by PVPRO.com Online Qualifier,0,0,0,0
2592,UK Masters Season 2,0,0,0,0
2555,Americas Minor - ELEAGUE Major 2017,0,0,1,1
2547,VitalBet Balkan Pro League Finals,0,0,0,0
2589,DreamHack Masters Las Vegas 2017 Asia Closed Qualifier,0,0,1,0
2605,XLG UOL Super Cup,0,0,0,0
2604,ESEA Open Season 23 Oceania,0,0,0,0
2602,SP Gaming Tournament #1,0,0,0,0
2596,Global Offensive Champions League Season 5,0,0,0,0
2603,DreamHack ZOWIE Open Winter 2016 BYOC,0,0,0,0
2511,ESL Meisterschaft Winter 2016 Finals,0,0,1,0
2590,DreamHack Masters Las Vegas 2017 South East Asia Qualifier,0,0,0,0
2477,ESL Benelux Winter Championship 2016 Finals,0,0,0,0
2601,ESL South East Europe Championship Season 4 Finals,0,0,0,0
2588,DreamHack Masters Las Vegas 2017 East Asia Qualifier,0,0,0,0
2591,DreamHack Masters Las Vegas 2017 China Qualifier,0,0,0,0
2561,DreamHack Nordic Championship 2016,0,0,1,0
2110,DreamHack ZOWIE Open Winter 2016,0,0,1,1
2598,ESU Razer CS:GO Ladies Tournament 2016,0,1,0,0
2600,QuickShot Arena #31,0,0,0,0
2559,IGL 2016 - Grand Final,0,0,1,0
2597,AnyKey Invitational 2016,0,0,0,0
2595,Crownstudent CS:GO Challenge,0,0,0,0
2594,Tuddinn Winter 2016 LAN Finals,0,0,0,0
2587,DreamHack Masters Las Vegas 2017 Oceania Qualifier,0,0,0,0
2576,Dust2.dk eOddset #4,0,0,0,0
2586,DreamHack Masters Las Vegas 2017 India & Middle East Qualifier,0,0,0,0
2585,xfunction Champions Series 2016,0,0,0,0
2578,ESEA Premier Season 23 North America,0,0,0,0
2584,ESEA Open Season 23 Brazil,0,0,0,0
2577,ESEA Premier Season 23 Europe,0,0,1,0
2581,ESEA Open Season 23 Asia,0,0,1,0
2580,ESEA Premier Season 23 Oceania,0,0,0,0
2583,ESEA Open Season 23 South Africa,0,0,0,0
2261,IEM Oakland 2016,0,0,1,1
2582,QuickShot Arena #30,0,0,0,0
2575,WCA 2016 Americas,0,0,0,0
2562,GTL Rosario 2016,0,0,0,0
2565,Telenor League Winter 2016,0,0,0,0
2454,iBUYPOWER Masters 2016,0,0,1,1
2563,Reboot Esports Championship,0,0,0,0
2535,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017,0,0,0,0
2560,DreamHack Nordic Championship 2016 - Qualifier,0,0,1,0
2286,Northern Arena 2016 - Montreal,0,0,1,0
2423,ROG MASTERS Asia 2016,0,0,0,0
2453,WESG 2016 Asia-Pacific Regional Finals,0,0,1,0
2558,QuickShot Arena #29,0,0,0,0
2551,Americas Minor - ELEAGUE Major 2017 - Closed Qualifier,0,0,1,0
2556,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 2,0,0,0,0
2554,Liga PRO GamersClub - OCT/16,0,0,0,0
2447,Tengillinn LAN 2-2016,0,0,0,0
2552,Czech Championship 2016,0,0,0,0
2480,ESL Australia & NZ Championship Season 2 Finals,0,0,0,0
2548,ASUS ROG GameXpo 2016,0,0,0,0
2504,PGL Regional Minor Championship Europe - ELEAGUE Major 2017,0,0,1,1
2550,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 1,0,0,0,0
2431,Predator Masters 3,0,0,1,0
2549,QuickShot Arena #28,0,0,0,0
2546,VitalBet Balkan Pro League,0,0,0,0
2545,ROG MASTERS 2016 Last Chance Qualifier,0,0,0,0
2544,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Closed Qualifier,0,0,0,0
2540,ESL Brazil Premier League #2 Finals,0,0,0,0
2534,ESWC 2016 Female,0,1,0,0
2501,GameOn 2016,0,0,0,0
2543,King of Nordic Season 5,0,0,0,0
2542,StarLadder Regional Minor Championship CIS - ELEAGUE Major 2017 - Open Qualifier,0,0,0,0
2497,PGL Regional Minor Championship Asia - ELEAGUE Major 2017,0,0,1,0
2340,ESWC 2016,0,0,1,1
2537,QuickShot Arena #27,0,0,0,0
2306,ESL Pro League Season 4 Finals,0,0,1,1
2533,fpsGOD Super League #Winter,0,0,0,0
2536,CyberGamer Pro League Season 9,0,0,0,0
2539,Copa GO4Gold #1,0,0,0,0
2532,ZOTAC World Cup,0,0,1,0
2529,Dust2.dk eOddset #3,0,0,0,0
2531,Call of the North Northern Arena Montreal Qualifier,0,0,0,0
2407,ELEAGUE Season 2,0,0,1,1
2452,WESG 2016 North & South Americas Regional Finals,0,0,0,1
2528,WCA 2016 China Qualifier 3,0,0,0,0
2527,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 2,0,0,1,0
2526,PGL Regional Minor Championship Europe - ELEAGUE Major 2017 - Qualifier 1,0,0,1,0
2410,EPICENTER: Moscow,0,0,1,1
2519,Milan Games Week CSGO Final by Personal Gamer,0,0,0,0
2523,IGL Summer Lan Final,0,0,0,0
2524,DreamHack ZOWIE Open Winter 2016 Closed Qualifier,0,0,1,0
2525,WESG 2016 Korea,0,0,0,0
2522,DreamHack ZOWIE Open Winter 2016 Open Qualifier,0,0,0,0
2520,PLAYzone League II LAN Finals,0,0,0,0
2521,PGL eGG Minor India & Middle-East Qualifier,0,0,0,0
2489,League of Sharks CS:GO Championship,0,0,1,1
2466,WESG 2016 Australia,0,0,0,0
2518,Ownit CS:GO Challenge,0,0,1,0
2517,PGL eGG Minor Oceania Qualifier,0,0,0,0
2516,ROG MASTERS 2016 China Qualifier,0,0,0,0
2513,PGL eGG Minor China Qualifier,0,1,1,0
2515,WESG 2016 Japan,0,0,0,0
2514,Liga PRO GamersClub - SET/16,0,0,0,0
2508,WCA World Contest Championship,0,0,1,0
2512,WESG 2016 Brazil,0,0,0,0
2507,QuickShot Arena #26,0,0,0,0
2505,PGL eGG Minor SEA Qualifier,0,0,0,0
2509,WESG 2016 Thailand,0,0,0,0
2506,PGL eGG Minor East Asia Qualifier,0,0,0,0
2503,ESWC 2016 China Qualifier,0,0,1,0
2502,WESG 2016 Singapore,0,0,0,0
2499,iGame.com Nordic Invitational,0,0,1,0
2495,ECS Season 2 Europe,0,0,1,0
2500,GG Cup Finals Barcelona Games World,0,0,0,0
2498,ROG MASTERS 2016 Rest of Asia Qualifier,0,0,0,0
2496,ESWC 2016 Poland,0,0,0,0
2492,GameOn 2016 CS:GO Cup Qualifier,0,0,0,0
2491,NEO CUP 2016,0,0,0,0
2494,ECS Season 2 North America,0,0,1,0
2493,WESG 2016 Malaysia & Indonesia,0,0,0,0
2311,World Championship 2016,0,0,0,1
2390,WESG 2016 Europe & CIS Regional Finals,0,0,1,1
2482,IeSF World Championship 2016,0,0,1,0
2490,QuickShot Arena #25,0,0,0,0
2488,WESG 2016 South America,0,0,0,0
2487,Slovak Championship 2016,0,0,0,0
2347,ESWC 2016 Portugal,0,0,0,0
2354,BalkanTube Fest,0,0,0,0
2486,"WESG 2016 Taiwan, Hong Kong & Macau",0,0,0,0
2485,WESG 2016 Argentina,0,0,0,0
2484,GamesNet.cl League,0,0,0,0
2457,ESL Polish Championship 2016,0,0,0,0
2409,WESG 2016 China Finals,0,0,1,0
2483,WESG 2016 Peru,0,0,0,0
2239,ESL One New York 2016,0,0,1,1
2345,Adrenaline Cyber League Finals,0,0,1,0
2465,WESG 2016 New Zealand,0,0,0,0
2481,WESG 2016 Mexico,0,0,0,0
2475,EB Expo Sydney Finals,0,0,0,0
2464,WESG 2016 Central Europe,0,0,0,0
2478,Intel Gaming Challenge,0,0,0,0
2479,WESG 2016 Other Americas,0,0,0,0
